calibration_errors,calibration_false_skip_ucb,calibration_new_max_errors,calibration_new_max_ucb,calibration_predictions,certified,correct_pre_skips,false_skip_budget,false_skip_new_max,false_skip_rate,family_confidence,head,incorrect_pre_skips,layer,new_max_budget,noise_bucket,num_kv_tiles,oracle_skip_recall,per_test_confidence,physical_pre_qk_sparsity,policy,pre_skips,skip_precision,source_noise_bucket,split,target_noise_bucket,threshold,tiles,validation_false_skip_ucb,validation_new_max_ucb,worst_layer_head_fsr,worst_layer_head_new_max_rate
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,12,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,13,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,14,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,15,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,16,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,17,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,18,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,19,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,20,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,21,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,22,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,23,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,24,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,25,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,26,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,27,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,28,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,29,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,30,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,31,0,19,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,-1,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,9760,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,0,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,1,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,2,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,3,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,4,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,5,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,6,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,7,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,8,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,9,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,10,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,11,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,12,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,13,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,14,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,15,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,16,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,17,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,18,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,19,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,20,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,21,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,22,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,23,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,24,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,25,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,26,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,27,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,28,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,29,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,30,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,31,0,20,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,-1,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,9760,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,0,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,1,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,2,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,3,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,4,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,5,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,6,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,7,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,8,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,9,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,10,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,11,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,12,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,13,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,14,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,15,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,16,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,17,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,18,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,19,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,20,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,21,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,22,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,23,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,24,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,25,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,26,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,27,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,28,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,29,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,30,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,31,0,21,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,-1,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,9760,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,0,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,1,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,2,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,3,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,4,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,5,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,6,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,7,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,8,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,9,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,10,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,11,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,12,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,13,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,14,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,15,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,16,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,17,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,18,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,19,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,20,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,21,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,22,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,23,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,24,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,25,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,26,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,27,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,28,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,29,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,30,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,31,0,22,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,-1,0,23,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,9760,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,0,0,23,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,1,0,23,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,2,0,23,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,3,0,23,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,4,0,23,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
0,1.0,0,1.0,0,False,0,0.01,0,0.0,0.99,5,0,23,0.001,,64,0.0,0.9999998521759698,0.0,previous_step_score,0,0.0,high,held_out_samples,mid,-inf,305,1.0,1.0,0.0,0.0
