condition,task,target,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90
dense,fwe,0.0,10,1.0,1.0,0.0,"[0.0, 0.0]",341,341,1.0,1.0,1.0,0,0,1458880.0,0.0,0.0,0.0,0.0,5038080.0,5038080.0,0.0,551667951.7618408,5038080.0,5038080.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1262080.0,0.0,0.0,157440.0,0.0,0.0,39360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835680.0,0.0,0.0,0.0,0.0,839680.0,839680.0,0.0,147163292.9013672,839680.0,839680.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,802880.0,0.0,0.0,26240.0,0.0,0.0,6560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623200.0,0.0,0.0,0.0,0.0,4198400.0,4198400.0,0.0,404504658.86047363,4198400.0,4198400.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,459200.0,0.0,0.0,131200.0,0.0,0.0,32800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
dense,qa_1,0.0,10,1.0,1.0,0.0,"[0.0, 0.0]",92,92,1.0,1.0,1.0,0,0,974400.0,0.0,0.0,0.0,0.0,3440640.0,3440640.0,0.0,374509697.86968994,3440640.0,3440640.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,840000.0,0.0,0.0,107520.0,0.0,0.0,26880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548800.0,0.0,0.0,0.0,0.0,573440.0,573440.0,0.0,91858053.13232422,573440.0,573440.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,526400.0,0.0,0.0,17920.0,0.0,0.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425600.0,0.0,0.0,0.0,0.0,2867200.0,2867200.0,0.0,282651644.7373657,2867200.0,2867200.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,313600.0,0.0,0.0,89600.0,0.0,0.0,22400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
dense,qa_2,0.0,10,0.6,0.6,0.0,"[0.0, 0.0]",108,108,1.0,1.0,1.0,0,0,1047520.0,0.0,0.0,0.0,0.0,3809280.0,3809280.0,0.0,411823534.14282227,3809280.0,3809280.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,898720.0,0.0,0.0,119040.0,0.0,0.0,29760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576320.0,0.0,0.0,0.0,0.0,634880.0,634880.0,0.0,103370681.4663086,634880.0,634880.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,551520.0,0.0,0.0,19840.0,0.0,0.0,4960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471200.0,0.0,0.0,0.0,0.0,3174400.0,3174400.0,0.0,308452852.6765137,3174400.0,3174400.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,347200.0,0.0,0.0,99200.0,0.0,0.0,24800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
blasst_s50,niah_single_1,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",215,291,0.738831615120275,0.5,1.0,0,0,1337120.0,817621.0,817621.0,817621.0,0.0,4037967.2032785416,4546560.0,22577032.168792013,517424015.51745605,4037967.2032785416,4313977.983356476,90214.0,90214.0,0.6114791492162259,0.6114791492162259,0.8881367898539867,0.8881367898539867,0.20888638540716417,0.0,1159520.0,760459.0,760459.0,142080.0,54950.0,54950.0,35520.0,2212.0,2212.0,0.6114791492162259,0.0,0.06070760752699497,0.06746888835706594,0.0,0.6558394853042638,0.38675394144144143,0.06227477477477478,774720.0,670880.0,670880.0,670880.0,0.0,605107.9142913818,757760.0,8177726.443393748,137604985.85791016,605107.9142913818,622707.937828064,21337.0,21337.0,0.865964477488641,0.865964477488641,0.7985482399326724,0.7985482399326724,0.24378063520741913,0.0,745120.0,659938.0,659938.0,23680.0,10764.0,10764.0,5920.0,178.0,178.0,0.865964477488641,0.0,0.02322638241221776,0.027541563403552252,0.0,0.8856801589005797,0.4545608108108108,0.03006756756756757,562400.0,146741.0,146741.0,146741.0,0.0,3432859.2889871597,3788800.0,14399305.725398265,379819029.6595459,3432859.2889871597,3691270.045528412,68877.0,68877.0,0.2609192745376956,0.2609192745376956,0.9060544998382495,0.9060544998382495,0.19470738156430864,0.0,414400.0,100521.0,100521.0,118400.0,44186.0,44186.0,29600.0,2034.0,2034.0,0.2609192745376956,0.0,0.06820385254995041,0.12246977240398293,0.0,0.2425699806949807,0.3731925675675676,0.06871621621621622,"[0.8783664025112133, 0.8877549834019091, 0.8977193390954441]","[0.19844425123104922, 0.20920984513780966, 0.21700327465433222]","[0.6057086559734514, 0.6098750921828908, 0.6183102876106195]","[0.786907611253361, 0.798342186533846, 0.8023153836745769]","[0.23496019437584031, 0.24871705747335862, 0.2555550189696017]","[0.8499212786259542, 0.8660861959287531, 0.8761927480916031]","[0.8965589910654818, 0.9065809152512034, 0.9151680894554592]","[0.17989020136393388, 0.1926946590410216, 0.20306184091890897]","[0.23537774122807018, 0.2639254385964912, 0.2733486842105263]"
blasst_s50,niah_single_2,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",280,283,0.9893992932862191,0.7,1.0,0,0,1243200.0,676876.0,676876.0,676876.0,0.0,3783336.68964386,4300800.0,19330117.83670002,455801588.28692627,3783336.68964386,4050503.0191688538,114135.0,114135.0,0.5444626769626769,0.5444626769626769,0.8796820799953171,0.8796820799953171,0.20593460622836943,0.0,1075200.0,623365.0,623365.0,134400.0,50773.0,50773.0,33600.0,2738.0,2738.0,0.5444626769626769,0.0,0.062120147303988536,0.09180743243243243,0.0,0.5797665550595238,0.3777752976190476,0.08148809523809523,711200.0,513937.0,513937.0,513937.0,0.0,536229.9481506348,716800.0,9139409.735889647,112383843.05029297,536229.9481506348,560514.6399879456,47877.0,47877.0,0.7226335770528683,0.7226335770528683,0.7480886553440775,0.7480886553440775,0.28517216611253865,0.0,683200.0,505593.0,505593.0,22400.0,8229.0,8229.0,5600.0,115.0,115.0,0.7226335770528683,0.0,0.03387931338910546,0.06731861642294713,0.0,0.7400365925058549,0.3673660714285714,0.020535714285714286,532000.0,162939.0,162939.0,162939.0,0.0,3247106.741493225,3584000.0,10190708.100810371,343417745.2366333,3247106.741493225,3489988.379180908,66258.0,66258.0,0.3062763157894737,0.3062763157894737,0.906000764925565,0.906000764925565,0.1722625273818056,0.0,392000.0,117772.0,117772.0,112000.0,42544.0,42544.0,28000.0,2623.0,2623.0,0.3062763157894737,0.0,0.06776831408696515,0.12454511278195489,0.0,0.3004387755102041,0.37985714285714284,0.09367857142857143,"[0.8729218165659889, 0.8795702762617212, 0.8876192033865179]","[0.19707799419095823, 0.20650131753893675, 0.20941910269881656]","[0.5090697850090135, 0.5381413966049382, 0.5675706120943952]","[0.7411529570771381, 0.7505032198037953, 0.7547252282314002]","[0.27648464502548226, 0.2843453430667968, 0.29085555770827354]","[0.6819150014194688, 0.7308125440298194, 0.7494219430162135]","[0.8979190143260639, 0.9047770554572343, 0.9161275414843112]","[0.16332023048249383, 0.17254597967957747, 0.1754629358614037]","[0.2823980263157895, 0.30848684210526317, 0.32465241228070174]"
blasst_s50,niah_single_3,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",508,548,0.927007299270073,0.7,1.0,0,0,1446400.0,804456.0,804456.0,804456.0,0.0,4315600.456192017,4915200.0,24249575.410197657,519132677.2041626,4315600.456192017,4629367.2082595825,137312.0,137312.0,0.5561780973451328,0.5561780973451328,0.8780111605208367,0.8780111605208367,0.21612892138046425,0.0,1254400.0,737774.0,737774.0,153600.0,63118.0,63118.0,38400.0,3564.0,3564.0,0.5561780973451328,0.0,0.06383600912832965,0.09493362831858407,0.0,0.5881489158163266,0.4109244791666667,0.0928125,838400.0,608048.0,608048.0,608048.0,0.0,619067.7710151672,819200.0,9923889.285081511,128772552.29882812,619067.7710151672,646119.0491638184,56525.0,56525.0,0.7252480916030535,0.7252480916030535,0.7556979626649991,0.7556979626649991,0.2776062908337468,0.0,806400.0,596356.0,596356.0,25600.0,11553.0,11553.0,6400.0,139.0,139.0,0.7252480916030535,0.0,0.03302157977130264,0.06742008587786259,0.0,0.7395287698412698,0.4512890625,0.02171875,608000.0,196408.0,196408.0,196408.0,0.0,3696532.6851768494,4096000.0,14325686.125116147,390360124.9053345,3696532.6851768494,3983248.159095764,80787.0,80787.0,0.32303947368421054,0.32303947368421054,0.9024738000920043,0.9024738000920043,0.19156889388350776,0.0,448000.0,141418.0,141418.0,128000.0,51565.0,51565.0,32000.0,3425.0,3425.0,0.32303947368421054,0.0,0.06999889499973505,0.13287335526315788,0.0,0.31566517857142856,0.4028515625,0.10703125,"[0.8716751076175522, 0.8800754670265856, 0.8830710435497653]","[0.2078648367676979, 0.2139296714746216, 0.22237422585310385]","[0.5387439159292036, 0.5508630623156342, 0.5784752949852507]","[0.7455336854358514, 0.7553304825909436, 0.7682683842427407]","[0.26111534706297806, 0.27694097031100184, 0.29105009211421107]","[0.6977727417302799, 0.7177600190839695, 0.7563136132315521]","[0.8965617990717292, 0.9038589091940472, 0.9082130332796369]","[0.18403077088637446, 0.18853728851257456, 0.19606814710652853]","[0.3093559210526316, 0.3259539473684211, 0.3385074561403508]"
blasst_s50,niah_multikey_1,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",285,287,0.9930313588850174,0.8,1.0,0,0,932160.0,495976.0,495976.0,495976.0,0.0,2813879.593976021,3194880.0,13703869.95569721,337815834.9365845,2813879.593976021,3013695.0851631165,89325.0,89325.0,0.5320717473395126,0.5320717473395126,0.8807465676257077,0.8807465676257077,0.20141027054615554,0.0,807360.0,455551.0,455551.0,99840.0,38283.0,38283.0,24960.0,2142.0,2142.0,0.5320717473395126,0.0,0.06254240885012759,0.09582582389289393,0.0,0.5642476714229092,0.3834435096153846,0.08581730769230769,536960.0,374228.0,374228.0,374228.0,0.0,402555.1397705078,532480.0,6278855.535598723,82506819.60986328,402555.1397705078,420584.5029182434,37559.0,37559.0,0.6969383194278903,0.6969383194278903,0.7560004878502625,0.7560004878502625,0.2758641860866526,0.0,516160.0,367447.0,367447.0,16640.0,6669.0,6669.0,4160.0,112.0,112.0,0.6969383194278903,0.0,0.03385923067107797,0.0699474821215733,0.0,0.7118858493490391,0.40078125,0.026923076923076925,395200.0,121748.0,121748.0,121748.0,0.0,2411324.454205513,2662400.0,7425014.420098489,255309015.3267212,2411324.454205513,2593110.582244873,51766.0,51766.0,0.3080668016194332,0.3080668016194332,0.9056957835807966,0.9056957835807966,0.1705358049229667,0.0,291200.0,88104.0,88104.0,83200.0,31614.0,31614.0,20800.0,2030.0,2030.0,0.3080668016194332,0.0,0.06827904448593752,0.13098684210526315,0.0,0.30255494505494507,0.3799759615384615,0.09759615384615385,"[0.8770994433766464, 0.8810863864853875, 0.8866353639164785]","[0.19307286865957843, 0.2016028746880056, 0.2078228915522495]","[0.5035568768436578, 0.5284849400469791, 0.547382005899705]","[0.7489454483737548, 0.7576930541079492, 0.7611321189068257]","[0.26496231740592974, 0.27555764390723614, 0.28743373229966435]","[0.6714646946564886, 0.6963680820610687, 0.7159521744159149]","[0.9022425103227142, 0.9071602559423384, 0.9118847565669567]","[0.16248228758817404, 0.16727003874153257, 0.17750712915241107]","[0.2858519736842105, 0.3085910087719298, 0.322078947368421]"
blasst_s50,niah_multikey_2,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",284,289,0.9826989619377162,0.6,1.0,0,0,1134560.0,656168.0,656168.0,656168.0,0.0,3457416.1172323227,3932160.0,18983685.172552742,423985708.5467529,3457416.1172323227,3688443.2943992615,96318.0,96318.0,0.5783457904385841,0.5783457904385841,0.8792663872355964,0.8792663872355964,0.21159950747562334,0.0,980960.0,607901.0,607901.0,122880.0,46264.0,46264.0,30720.0,2003.0,2003.0,0.5783457904385841,0.0,0.058753249401585585,0.08489458468481173,0.0,0.6197000897080411,0.37649739583333336,0.06520182291666667,648160.0,504946.0,504946.0,504946.0,0.0,496677.30859184265,655360.0,8710664.461138956,108410318.6508789,496677.30859184265,516342.81901168823,36860.0,36860.0,0.7790452974574179,0.7790452974574179,0.7578694283933146,0.7578694283933146,0.28345905304918906,0.0,622560.0,497673.0,497673.0,20480.0,7163.0,7163.0,5120.0,110.0,110.0,0.7790452974574179,0.0,0.030007187530281955,0.05686867440138237,0.0,0.7993976484194295,0.349755859375,0.021484375,486400.0,151222.0,151222.0,151222.0,0.0,2960738.80864048,3276800.0,10273020.711413788,315575389.895874,2960738.80864048,3172100.4753875732,59458.0,59458.0,0.31090049342105264,0.31090049342105264,0.9035457790040528,0.9035457790040528,0.18042533407830177,0.0,358400.0,110228.0,110228.0,102400.0,39101.0,39101.0,25600.0,1893.0,1893.0,0.31090049342105264,0.0,0.06450246177584631,0.12224095394736842,0.0,0.3075558035714286,0.381845703125,0.0739453125,"[0.873994314322869, 0.8781112106397309, 0.8860319422992567]","[0.2047458479480094, 0.20955244551687358, 0.21911733884225856]","[0.5674603613569321, 0.5780551288615805, 0.5924106758832565]","[0.7495792193338275, 0.7580324000678956, 0.7670694823997717]","[0.2721400089269495, 0.2824960028543003, 0.2912124925992384]","[0.7561879770992366, 0.7806650641025641, 0.7971990266393443]","[0.8988773333206773, 0.9019789321654632, 0.9110303045697511]","[0.17124257969953963, 0.17584274969926234, 0.1930956416062071]","[0.29870833333333335, 0.3047697368421053, 0.3323404605263158]"
blasst_s50,niah_multikey_3,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",750,827,0.9068923821039904,0.6,1.0,0,0,1328480.0,751217.0,751217.0,751217.0,0.0,4028204.906763077,4546560.0,21862468.815964542,498990830.70043945,4028204.906763077,4296368.135101318,116046.0,116046.0,0.5654710646754185,0.5654710646754185,0.8859896068154993,0.8859896068154993,0.20931642994138067,0.0,1151360.0,696379.0,696379.0,142080.0,51457.0,51457.0,35040.0,3381.0,3381.0,0.5654710646754185,0.0,0.05898156591758199,0.0873524629651933,0.0,0.6048316773207337,0.3621692004504504,0.09648972602739726,766080.0,573939.0,573939.0,573939.0,0.0,583718.8934555054,757760.0,8832367.72121784,129651229.48876953,583718.8934555054,604526.7651824951,45028.0,45028.0,0.7491893796992481,0.7491893796992481,0.7703215971488405,0.7703215971488405,0.2610058558631806,0.0,736960.0,565451.0,565451.0,23680.0,8356.0,8356.0,5440.0,132.0,132.0,0.7491893796992481,0.0,0.027459712477551926,0.05877715121136174,0.0,0.767275021710812,0.3528716216216216,0.02426470588235294,562400.0,177278.0,177278.0,177278.0,0.0,3444486.0133075714,3788800.0,13030101.0947467,369339601.2116699,3444486.0133075714,3691841.3699188232,71018.0,71018.0,0.31521692745376956,0.31521692745376956,0.9091232087488311,0.9091232087488311,0.18782826836094266,0.0,414400.0,130928.0,130928.0,118400.0,43101.0,43101.0,29600.0,3249.0,3249.0,0.31521692745376956,0.0,0.065285936605588,0.12627667140825036,0.0,0.31594594594594594,0.36402871621621624,0.10976351351351352,"[0.8779982262790048, 0.8866361492986066, 0.8932226209086366]","[0.19704767522773167, 0.20638701793801967, 0.21812094178932584]","[0.5398886532738095, 0.5590169270833334, 0.5955075925925927]","[0.7542512218772123, 0.7735094217552493, 0.781234722044319]","[0.24739981066958708, 0.25468434288693675, 0.2758307469532559]","[0.7101361309878752, 0.7400839793281654, 0.7996541666666667]","[0.8999009129735641, 0.9097406028149029, 0.9188373161399116]","[0.1729105735809292, 0.1854875647199479, 0.1989858304066184]","[0.30360197368421055, 0.3169188596491228, 0.3246921052631579]"
blasst_s50,niah_multivalue,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",571,833,0.6854741896758704,0.5,1.0,0,0,1699520.0,791304.0,791304.0,791304.0,0.0,5223930.641934395,5775360.0,18267939.062586818,600797244.0425415,5223930.641934395,5510845.712154388,165286.0,165286.0,0.46560440594991526,0.46560440594991526,0.9045203488500102,0.9045203488500102,0.17437363108234782,0.0,1473920.0,728986.0,728986.0,180480.0,57547.0,57547.0,45120.0,4771.0,4771.0,0.46560440594991526,0.0,0.04967916635845966,0.09725451892299002,0.0,0.49458993703864523,0.31885527482269505,0.10574024822695036,985120.0,586280.0,586280.0,586280.0,0.0,777050.2028503418,962560.0,7490862.423536003,149317423.89453125,777050.2028503418,805354.3600578308,80628.0,80628.0,0.5951356179957772,0.5951356179957772,0.8072745624691882,0.8072745624691882,0.22398073535376892,0.0,947520.0,575219.0,575219.0,30080.0,10858.0,10858.0,7520.0,203.0,203.0,0.5951356179957772,0.0,0.029405083535040948,0.08184586649342213,0.0,0.6070784785545423,0.36097074468085105,0.02699468085106383,714400.0,205024.0,205024.0,205024.0,0.0,4446880.439084053,4812800.0,10777076.639050815,451479820.14801025,4446880.439084053,4705491.352096558,84658.0,84658.0,0.28698768197088464,0.28698768197088464,0.9239695061261746,0.9239695061261746,0.15450100684151233,0.0,526400.0,153767.0,153767.0,150400.0,46689.0,46689.0,37600.0,4568.0,4568.0,0.28698768197088464,0.0,0.0537339829231434,0.11850223964165733,0.0,0.2921105623100304,0.31043218085106383,0.12148936170212767,"[0.8905172104934334, 0.8967671772954053, 0.9206287445293532]","[0.14947628427341092, 0.18347249601232885, 0.1981189718322565]","[0.4147286366150443, 0.48523460545722713, 0.5198478982300885]","[0.7802892692728589, 0.794353261180222, 0.8336669602897019]","[0.201842705311173, 0.23247018256014523, 0.2509935617086498]","[0.5291781965648855, 0.6180482665394402, 0.6675815044529262]","[0.9143024534542734, 0.9174213816327974, 0.9368977010219047]","[0.1308740780967662, 0.1639727382451174, 0.179446447552145]","[0.2624416118421053, 0.30209155701754387, 0.31170230263157894]"
blasst_s50,niah_multiquery,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",935,1077,0.8681522748375116,0.7,1.0,0,0,1534880.0,769508.0,769508.0,769508.0,0.0,4918636.68062973,5406720.0,16169147.727900349,566115774.8662109,4918636.68062973,5161173.3008461,138536.0,138536.0,0.5013473365996038,0.5013473365996038,0.9097265404218695,0.9097265404218695,0.1690016466429801,0.0,1323680.0,714149.0,714149.0,168960.0,51676.0,51676.0,42240.0,3683.0,3683.0,0.5013473365996038,0.0,0.04485836518561524,0.09025852183884082,0.0,0.5395178593013417,0.3058475378787879,0.08719223484848485,866080.0,587508.0,587508.0,587508.0,0.0,727612.2733840942,901120.0,7213012.7151381355,147840231.94482422,727612.2733840942,751344.6774940491,63830.0,63830.0,0.6783530389802328,0.6783530389802328,0.8074532508257438,0.8074532508257438,0.22088286729126924,0.0,830880.0,579221.0,579221.0,28160.0,8115.0,8115.0,7040.0,172.0,172.0,0.6783530389802328,0.0,0.026336563509804282,0.07369988915573619,0.0,0.6971175139611014,0.2881747159090909,0.024431818181818183,668800.0,182000.0,182000.0,182000.0,0.0,4191024.407245636,4505600.0,8956135.012762213,418275542.9213867,4191024.407245636,4409828.623352051,74706.0,74706.0,0.27212918660287083,0.27212918660287083,0.9301811983410946,0.9301811983410946,0.14632855372189915,0.0,492800.0,134928.0,134928.0,140800.0,43561.0,43561.0,35200.0,3511.0,3511.0,0.27212918660287083,0.0,0.04856272552077743,0.11170155502392344,0.0,0.2737987012987013,0.3093821022727273,0.09974431818181818,"[0.9056280360533856, 0.9104328755863631, 0.9126662736570773]","[0.16416343635729522, 0.16628349690043032, 0.17604391982591786]","[0.48484572598487014, 0.499363425925926, 0.5199844616604136]","[0.7983222514390945, 0.8077206524321809, 0.8180181184522808]","[0.21398197278668635, 0.219259665267534, 0.23033958590913564]","[0.6587510285008134, 0.6766012396694214, 0.7013262028349817]","[0.9264987957980484, 0.931029191520065, 0.9330545082446188]","[0.1365855280959655, 0.14481490929003427, 0.1544227249310787]","[0.25911019736842106, 0.271625, 0.28705427631578945]"
blasst_s50,vt,0.5,10,0.4,0.0,0.4,"[0.1, 0.7]",196,300,0.6533333333333333,0.6,,6,0,1416480.0,778457.0,778457.0,778457.0,0.0,4365496.969963074,4792320.0,17819336.14795509,541572334.9900513,4365496.969963074,4619782.844463348,106789.0,106789.0,0.5495714729470236,0.5495714729470236,0.9109360330618727,0.9109360330618727,0.18139174744983913,0.0,1229280.0,726006.0,726006.0,149760.0,50849.0,50849.0,37440.0,1602.0,1602.0,0.5495714729470236,0.0,0.053061121648862064,0.07539040438269513,0.0,0.5905944943381491,0.33953659188034185,0.04278846153846154,823680.0,649870.0,649870.0,649870.0,0.0,663919.3271026611,798720.0,5516500.8743277015,139776934.10351562,663919.3271026611,685428.315322876,34604.0,34604.0,0.7889835858585859,0.7889835858585859,0.831229125479093,0.831229125479093,0.19866167391826964,0.0,792480.0,641722.0,641722.0,24960.0,8029.0,8029.0,6240.0,119.0,119.0,0.7889835858585859,0.0,0.02692932219077379,0.04201146076146076,0.0,0.8097642842721583,0.3216746794871795,0.019070512820512822,592800.0,128587.0,128587.0,128587.0,0.0,3701577.6428604126,3993600.0,12302835.27362739,401795400.88653564,3701577.6428604126,3934354.5291404724,72185.0,72185.0,0.2169146423751687,0.2169146423751687,0.9268774145784286,0.9268774145784286,0.17498471878727004,0.0,436800.0,84284.0,84284.0,124800.0,42820.0,42820.0,31200.0,1483.0,1483.0,0.2169146423751687,0.0,0.05828748154047972,0.1217695681511471,0.0,0.19295787545787546,0.34310897435897436,0.047532051282051284,"[0.9052883756661322, 0.9116873977570019, 0.9148773308164285]","[0.17028201024756293, 0.18156182578441443, 0.19127864452632043]","[0.5191003579295155, 0.5561983755506608, 0.570116327092511]","[0.8254848438082263, 0.8305626510409638, 0.8403346425062046]","[0.18864866962726928, 0.19851318148844604, 0.20843575807379183]","[0.771897095959596, 0.7923117897727272, 0.8001029829545454]","[0.9200014901789836, 0.9278953698393888, 0.9323180111465044]","[0.1586242352925592, 0.17688258252079347, 0.18815393529830543]","[0.15340526315789474, 0.23220394736842104, 0.279500548245614]"
blasst_s50,cwe,0.5,10,0.99,1.0,-0.010000000000000009,"[-0.029999999999999992, 0.0]",436,631,0.6909667194928685,0.0,0.99,0,0,3416480.0,1456214.0,1456214.0,1456214.0,0.0,10545928.00985527,11673600.0,41815824.31093472,1230915823.256836,10545928.00985527,11170406.346364975,325370.0,325370.0,0.426232262445558,0.426232262445558,0.9033998089582709,0.9033998089582709,0.18431307889621276,0.0,2960480.0,1328563.0,1328563.0,364800.0,116601.0,116601.0,91200.0,11050.0,11050.0,0.426232262445558,0.0,0.053494923289277053,0.09523544700978785,0.0,0.448766078473761,0.3196299342105263,0.12116228070175439,1972480.0,1081327.0,1081327.0,1081327.0,0.0,1612693.756263733,1945600.0,14381239.942157283,315143701.2368164,1612693.756263733,1659287.5940914154,149923.0,149923.0,0.5482068259247243,0.5482068259247243,0.8288927612375272,0.8288927612375272,0.21362095412169083,0.0,1896480.0,1066296.0,1066296.0,60800.0,14730.0,14730.0,15200.0,301.0,301.0,0.5482068259247243,0.0,0.023948313028208518,0.07600736129136924,0.0,0.5622500632751202,0.24226973684210526,0.019802631578947367,1444000.0,374887.0,374887.0,374887.0,0.0,8933234.253591537,9728000.0,27434584.368777435,915772122.0200195,8933234.253591537,9511118.75227356,175447.0,175447.0,0.2596170360110803,0.2596170360110803,0.9183012185024195,0.9183012185024195,0.17308342609530403,0.0,1064000.0,262267.0,262267.0,304000.0,101871.0,101871.0,76000.0,10749.0,10749.0,0.2596170360110803,0.0,0.05940424534149076,0.12150069252077562,0.0,0.24649154135338347,0.3351019736842105,0.1414342105263158,"[0.9004266278442099, 0.9042118459280271, 0.9073107318773067]","[0.17395302240828397, 0.18222365430982426, 0.19514905844731764]","[0.4159737053571429, 0.42836446227796676, 0.4348153008783713]","[0.822935172279831, 0.8274700371561838, 0.8349714421558061]","[0.20630215830137927, 0.2113667881592283, 0.22341290570815614]","[0.5275695312500001, 0.5488637698179684, 0.5673574773901809]","[0.9154833613030923, 0.9193272843507843, 0.9236476103524486]","[0.16065409611813672, 0.17129843836381897, 0.18243832550518746]","[0.23742631578947368, 0.26245065789473687, 0.276703007518797]"
